"","gene_1","gene_2","gene_3","gene_4","gene_5","gene_6","gene_7","gene_8","gene_9","gene_10","gene_11","gene_12","gene_13","gene_14","gene_15","gene_16","gene_17","gene_18","gene_19","gene_20","gene_21","gene_22","gene_23","gene_24","gene_25","gene_26","gene_27","gene_28","gene_29","gene_30","gene_31","gene_32","gene_33","gene_34","gene_35","gene_36","gene_37","gene_38","gene_39","gene_40","gene_41","gene_42","gene_43","gene_44","gene_45","gene_46","gene_47","gene_48","gene_49","gene_50","gene_51","gene_52","gene_53","gene_54","gene_55","gene_56","gene_57","gene_58","gene_59","gene_60","gene_61","gene_62","gene_63","gene_64","gene_65","gene_66","gene_67","gene_68","gene_69","gene_70","gene_71","gene_72","gene_73","gene_74","gene_75","gene_76","gene_77","gene_78","gene_79","gene_80","gene_81","gene_82","gene_83","gene_84","gene_85","gene_90","gene_91","gene_98","gene_110","gene_111","gene_130","gene_135","gene_169","gene_200","gene_201"
"OG0001834:","fig|1196095.99.peg.2405","fig|1196095.102.peg.2351","fig|1196095.119.peg.942","fig|1196095.132.peg.855","fig|1196095.134.peg.1387","fig|1196095.121.peg.2738","fig|1196095.128.peg.411","fig|1196095.113.peg.1850","fig|1196095.127.peg.940","fig|1196095.133.peg.3042","fig|1196095.97.peg.7","fig|1196095.125.peg.1379","fig|1196095.109.peg.1200","fig|1196095.107.peg.57","fig|1196095.129.peg.1460","fig|1196095.94.peg.438","fig|1196095.98.peg.1144","fig|1196095.120.peg.1108","fig|1196095.112.peg.1818","fig|1196095.108.peg.1512","fig|1196095.135.peg.200","fig|1196095.128.peg.527","fig|1196095.95.peg.753","fig|1196095.130.peg.2215","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001838:","fig|1196095.134.peg.2457","fig|1196095.110.peg.1105","fig|1196095.130.peg.1656","fig|1196095.125.peg.511","fig|1196095.117.peg.2093","fig|1196095.112.peg.1694","fig|1196095.120.peg.1597","fig|1196095.106.peg.1364","fig|1196095.96.peg.1113","fig|1196095.133.peg.2961","fig|1196095.107.peg.523","fig|1196095.129.peg.1092","fig|1196095.129.peg.1095","fig|1196095.98.peg.1418","fig|1196095.111.peg.1266","fig|1196095.124.peg.74","fig|1196095.116.peg.812","fig|1196095.105.peg.452","fig|1196095.121.peg.2094","fig|1196095.115.peg.1322","fig|1196095.99.peg.54","fig|1196095.104.peg.1837","fig|1196095.109.peg.1385","fig|1196095.118.peg.1264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001839:","fig|1196095.98.peg.1586","fig|1196095.117.peg.423","fig|1196095.116.peg.1039","fig|1196095.124.peg.2639","fig|1196095.98.peg.1585","fig|1196095.134.peg.663","fig|1196095.125.peg.1720","fig|1196095.111.peg.2591","fig|1196095.130.peg.414","fig|1196095.133.peg.3491","fig|1196095.99.peg.531","fig|1196095.97.peg.2225","fig|1196095.109.peg.687","fig|1196095.96.peg.1050","fig|1196095.105.peg.359","fig|1196095.104.peg.2363","fig|1196095.118.peg.1012","fig|1196095.121.peg.1149","fig|1196095.110.peg.2321","fig|1196095.115.peg.2311","fig|1196095.106.peg.1450","fig|1196095.120.peg.307","fig|1196095.109.peg.686","fig|1196095.99.peg.530","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001853:","fig|1196095.113.peg.446","fig|1196095.131.peg.384","fig|1196095.121.peg.1582","fig|1196095.121.peg.30","fig|1196095.128.peg.1941","fig|1196095.130.peg.1914","fig|1196095.125.peg.95","fig|1196095.113.peg.1247","fig|1196095.129.peg.1206","fig|1196095.133.peg.2656","fig|1196095.114.peg.1835","fig|1196095.102.peg.1948","fig|1196095.129.peg.291","fig|1196095.129.peg.874","fig|1196095.115.peg.382","fig|1196095.134.peg.1059","fig|1196095.108.peg.1199","fig|1196095.115.peg.2191","fig|1196095.121.peg.213","fig|1196095.127.peg.1363","fig|1196095.123.peg.1786","fig|1196095.122.peg.95","fig|1196095.108.peg.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001854:","fig|1196095.113.peg.1244","fig|1196095.113.peg.1243","fig|1196095.102.peg.1954","fig|1196095.102.peg.1953","fig|1196095.122.peg.884","fig|1196095.125.peg.98","fig|1196095.122.peg.927","fig|1196095.134.peg.1062","fig|1196095.131.peg.387","fig|1196095.133.peg.3162","fig|1196095.123.peg.514","fig|1196095.115.peg.1718","fig|1196095.115.peg.2188","fig|1196095.114.peg.547","fig|1196095.130.peg.1917","fig|1196095.123.peg.473","fig|1196095.115.peg.1755","fig|1196095.125.peg.1069","fig|1196095.108.peg.32","fig|1196095.108.peg.33","fig|1196095.114.peg.590","fig|1196095.121.peg.216","fig|1196095.129.peg.1209","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0002056:","fig|1196095.94.peg.1869","fig|1196095.111.peg.1131","fig|1196095.95.peg.2074","fig|1196095.105.peg.1627","fig|1196095.117.peg.1030","fig|1196095.104.peg.738","fig|1196095.134.peg.888","fig|1196095.124.peg.2263","fig|1196095.130.peg.2098","fig|1196095.133.peg.3022","fig|1196095.110.peg.1696","fig|1196095.97.peg.1956","fig|1196095.106.peg.574","fig|1196095.128.peg.2308","fig|1196095.106.peg.575","fig|1196095.116.peg.2280","fig|1196095.118.peg.1905","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0002060:","fig|1196095.107.peg.1797","fig|1196095.117.peg.717","fig|1196095.105.peg.2185","fig|1196095.128.peg.2639","fig|1196095.120.peg.643","fig|1196095.110.peg.1031","fig|1196095.121.peg.2177","fig|1196095.96.peg.540","fig|1196095.116.peg.78","fig|1196095.133.peg.3413","fig|1196095.124.peg.843","fig|1196095.134.peg.1953","fig|1196095.118.peg.1328","fig|1196095.106.peg.2095","fig|1196095.104.peg.1690","fig|1196095.111.peg.177","fig|1196095.130.peg.244","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0002101:","fig|1196095.110.peg.881","fig|1196095.111.peg.1016","fig|1196095.96.peg.2229","fig|1196095.121.peg.1382","fig|1196095.104.peg.2352","fig|1196095.124.peg.2039","fig|1196095.104.peg.500","fig|1196095.110.peg.2181","fig|1196095.124.peg.2045","fig|1196095.133.peg.2963","fig|1196095.126.peg.1770","fig|1196095.102.peg.2003","fig|1196095.102.peg.2001","fig|1196095.102.peg.2002","fig|1196095.128.peg.1442","fig|1196095.134.peg.2037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0002120:","fig|1196095.115.peg.90","fig|1196095.94.peg.933","fig|1196095.108.peg.1052","fig|1196095.120.peg.1976","fig|1196095.112.peg.2212","fig|1196095.114.peg.683","fig|1196095.123.peg.380","fig|1196095.129.peg.1756","fig|1196095.95.peg.1459","fig|1196095.133.peg.2525","fig|1196095.127.peg.1206","fig|1196095.129.peg.1751","fig|1196095.113.peg.2042","fig|1196095.122.peg.789","fig|1196095.132.peg.2020","fig|1196095.130.peg.2231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0002160:","fig|1196095.104.peg.972","fig|1196095.110.peg.944","fig|1196095.107.peg.837","fig|1196095.108.peg.2155","fig|1196095.102.peg.1309","fig|1196095.97.peg.1027","fig|1196095.117.peg.54","fig|1196095.118.peg.2431","fig|1196095.121.peg.2143","fig|1196095.133.peg.934","fig|1196095.124.peg.2086","fig|1196095.105.peg.2195","fig|1196095.116.peg.435","fig|1196095.106.peg.960","fig|1196095.111.peg.301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0002235:","fig|1196095.134.peg.1013","fig|1196095.119.peg.1468","fig|1196095.96.peg.899","fig|1196095.116.peg.195","fig|1196095.128.peg.2689","fig|1196095.118.peg.1715","fig|1196095.131.peg.1879","fig|1196095.117.peg.1240","fig|1196095.105.peg.220","fig|1196095.133.peg.2562","fig|1196095.125.peg.948","fig|1196095.129.peg.1087","fig|1196095.121.peg.801","fig|1196095.130.peg.1869","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0002291:","fig|1196095.134.peg.957","fig|1196095.114.peg.2048","fig|1196095.121.peg.2553","fig|1196095.115.peg.1660","fig|1196095.132.peg.1291","fig|1196095.127.peg.1879","fig|1196095.129.peg.2057","fig|1196095.122.peg.1699","fig|1196095.125.peg.1562","fig|1196095.133.peg.478","fig|1196095.130.peg.2029","fig|1196095.123.peg.1901","fig|1196095.128.peg.582","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0002339:","fig|1196095.122.peg.1858","fig|1196095.119.peg.1188","fig|1196095.109.peg.2274","fig|1196095.125.peg.1807","fig|1196095.120.peg.2087","fig|1196095.119.peg.1187","fig|1196095.112.peg.1514","fig|1196095.99.peg.471","fig|1196095.98.peg.115","fig|1196095.133.peg.1319","fig|1196095.97.peg.1097","fig|1196095.133.peg.1320","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0002343:","fig|1196095.114.peg.2070","fig|1196095.122.peg.915","fig|1196095.129.peg.2233","fig|1196095.132.peg.1241","fig|1196095.129.peg.1833","fig|1196095.121.peg.1598","fig|1196095.125.peg.2149","fig|1196095.114.peg.563","fig|1196095.121.peg.301","fig|1196095.133.peg.184","fig|1196095.115.peg.1635","fig|1196095.123.peg.502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0002346:","fig|1196095.134.peg.417","fig|1196095.125.peg.2390","fig|1196095.121.peg.565","fig|1196095.115.peg.906","fig|1196095.122.peg.1911","fig|1196095.114.peg.1437","fig|1196095.123.peg.1058","fig|1196095.130.peg.1085","fig|1196095.129.peg.334","fig|1196095.133.peg.1529","fig|1196095.131.peg.897","fig|1196095.128.peg.1277","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0002352:","fig|1196095.123.peg.2018","fig|1196095.125.peg.1722","fig|1196095.134.peg.665","fig|1196095.132.peg.1950","fig|1196095.114.peg.1661","fig|1196095.128.peg.326","fig|1196095.127.peg.211","fig|1196095.122.peg.2066","fig|1196095.129.peg.1879","fig|1196095.133.peg.2945","fig|1196095.135.peg.1701","fig|1196095.130.peg.412","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0002435:","fig|1196095.126.peg.1567","fig|1196095.120.peg.2318","fig|1196095.114.peg.983","fig|1196095.103.peg.330","fig|1196095.97.peg.1841","fig|1196095.100.peg.677","fig|1196095.122.peg.675","fig|1196095.102.peg.312","fig|1196095.101.peg.1035","fig|1196095.133.peg.1555","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000035:","fig|1196095.107.peg.663","fig|1196095.115.peg.796","fig|1196095.111.peg.2369","fig|1196095.113.peg.1292","fig|1196095.99.peg.1483","fig|1196095.116.peg.1533","fig|1196095.124.peg.1530","fig|1196095.120.peg.1960","fig|1196095.121.peg.2524","fig|1196095.101.peg.1006","fig|1196095.133.peg.2041","fig|1196095.100.peg.90","fig|1196095.114.peg.955","fig|1196095.117.peg.1511","fig|1196095.130.peg.562","fig|1196095.97.peg.1638","fig|1196095.126.peg.662","fig|1196095.106.peg.2124","fig|1196095.104.peg.2533","fig|1196095.112.peg.1375","fig|1196095.114.peg.1066","fig|1196095.134.peg.1209","fig|1196095.121.peg.1410","fig|1196095.115.peg.1445","fig|1196095.99.peg.1645","fig|1196095.100.peg.648","fig|1196095.123.peg.1206","fig|1196095.125.peg.828","fig|1196095.103.peg.301","fig|1196095.122.peg.646","fig|1196095.111.peg.1506","fig|1196095.113.peg.1547","fig|1196095.107.peg.2110","fig|1196095.128.peg.729","fig|1196095.132.peg.11","fig|1196095.94.peg.1097","fig|1196095.130.peg.313","fig|1196095.95.peg.578","fig|1196095.102.peg.1088","fig|1196095.105.peg.1757","fig|1196095.95.peg.1535","fig|1196095.105.peg.519","fig|1196095.108.peg.628","fig|1196095.132.peg.595","fig|1196095.101.peg.1508","fig|1196095.116.peg.2811","fig|1196095.120.peg.521","fig|1196095.129.peg.749","fig|1196095.119.peg.737","fig|1196095.98.peg.686","fig|1196095.94.peg.1047","fig|1196095.127.peg.1010","fig|1196095.104.peg.100","fig|1196095.131.peg.1720","fig|1196095.133.peg.557","fig|1196095.102.peg.1994","fig|1196095.112.peg.1633","fig|1196095.129.peg.1976","fig|1196095.135.peg.1593","fig|1196095.109.peg.2000","fig|1196095.122.peg.1178","fig|1196095.119.peg.1489","fig|1196095.131.peg.1066","fig|1196095.106.peg.772","fig|1196095.109.peg.2410","fig|1196095.117.peg.635","fig|1196095.118.peg.2328","fig|1196095.123.peg.19","fig|1196095.110.peg.1221","fig|1196095.108.peg.229","fig|1196095.124.peg.544","fig|1196095.134.peg.1638","fig|1196095.126.peg.1992","fig|1196095.110.peg.674","fig|1196095.96.peg.2098","fig|1196095.125.peg.423","fig|1196095.127.peg.797","fig|1196095.97.peg.1806","fig|1196095.103.peg.690","fig|1196095.128.peg.759","fig|1196095.98.peg.738","fig|1196095.118.peg.1763","fig|1196095.135.peg.1120","","","","","","","","","","","",""
"OG0000087:","fig|1196095.102.peg.2401","fig|1196095.99.peg.1731","fig|1196095.130.peg.1391","fig|1196095.111.peg.154","fig|1196095.114.peg.642","fig|1196095.129.peg.491","fig|1196095.120.peg.1685","fig|1196095.123.peg.422","fig|1196095.98.peg.1053","fig|1196095.116.peg.56","fig|1196095.133.peg.1993","fig|1196095.107.peg.2250","fig|1196095.128.peg.2146","fig|1196095.133.peg.2350","fig|1196095.133.peg.731","fig|1196095.106.peg.1494","fig|1196095.119.peg.296","fig|1196095.122.peg.833","fig|1196095.109.peg.1070","fig|1196095.100.peg.1825","fig|1196095.96.peg.1630","fig|1196095.126.peg.952","fig|1196095.132.peg.1989","fig|1196095.115.peg.133","fig|1196095.99.peg.1730","fig|1196095.95.peg.399","fig|1196095.94.peg.1187","fig|1196095.105.peg.1979","fig|1196095.125.peg.1760","fig|1196095.124.peg.827","fig|1196095.98.peg.1054","fig|1196095.133.peg.1299","fig|1196095.110.peg.1054","fig|1196095.134.peg.682","fig|1196095.135.peg.2423","fig|1196095.131.peg.42","fig|1196095.118.peg.148","fig|1196095.135.peg.1476","fig|1196095.133.peg.2164","fig|1196095.121.peg.148","fig|1196095.97.peg.1379","fig|1196095.109.peg.1069","fig|1196095.117.peg.695","fig|1196095.101.peg.1143","fig|1196095.104.peg.1708","fig|1196095.127.peg.549","fig|1196095.133.peg.762","fig|1196095.133.peg.461","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000112:","fig|1196095.119.peg.28","fig|1196095.126.peg.1360","fig|1196095.107.peg.1185","fig|1196095.131.peg.980","fig|1196095.106.peg.733","fig|1196095.109.peg.1717","fig|1196095.130.peg.1186","fig|1196095.103.peg.804","fig|1196095.101.peg.1370","fig|1196095.118.peg.2443","fig|1196095.133.peg.3570","fig|1196095.135.peg.663","fig|1196095.97.peg.1461","fig|1196095.108.peg.1706","fig|1196095.111.peg.2343","fig|1196095.94.peg.138","fig|1196095.132.peg.696","fig|1196095.135.peg.581","fig|1196095.134.peg.184","fig|1196095.129.peg.406","fig|1196095.102.peg.1832","fig|1196095.117.peg.1132","fig|1196095.100.peg.200","fig|1196095.95.peg.1858","fig|1196095.124.peg.2024","fig|1196095.99.peg.2202","fig|1196095.115.peg.1000","fig|1196095.128.peg.1470","fig|1196095.127.peg.2089","fig|1196095.105.peg.2206","fig|1196095.98.peg.1268","fig|1196095.104.peg.82","fig|1196095.135.peg.2254","fig|1196095.121.peg.696","fig|1196095.114.peg.1335","fig|1196095.113.peg.1685","fig|1196095.116.peg.1214","fig|1196095.96.peg.1763","fig|1196095.123.peg.969","fig|1196095.125.peg.2520","fig|1196095.112.peg.2109","fig|1196095.122.peg.1824","fig|1196095.110.peg.535","fig|1196095.135.peg.750","fig|1196095.120.peg.1250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000124:","fig|1196095.113.peg.1321","fig|1196095.99.peg.72","fig|1196095.101.peg.460","fig|1196095.132.peg.782","fig|1196095.135.peg.186","fig|1196095.95.peg.841","fig|1196095.106.peg.1480","fig|1196095.107.peg.1539","fig|1196095.111.peg.1397","fig|1196095.121.peg.2641","fig|1196095.133.peg.2253","fig|1196095.120.peg.748","fig|1196095.126.peg.1613","fig|1196095.98.peg.422","fig|1196095.118.peg.635","fig|1196095.97.peg.1924","fig|1196095.131.peg.1353","fig|1196095.134.peg.1478","fig|1196095.116.peg.2137","fig|1196095.94.peg.2161","fig|1196095.124.peg.1146","fig|1196095.116.peg.1187","fig|1196095.108.peg.1236","fig|1196095.114.peg.335","fig|1196095.115.peg.2071","fig|1196095.122.peg.1417","fig|1196095.96.peg.2311","fig|1196095.128.peg.1569","fig|1196095.129.peg.1400","fig|1196095.123.peg.1459","fig|1196095.127.peg.859","fig|1196095.125.peg.1475","fig|1196095.105.peg.162","fig|1196095.112.peg.370","fig|1196095.117.peg.1927","fig|1196095.103.peg.1031","fig|1196095.102.peg.1458","fig|1196095.119.peg.1923","fig|1196095.116.peg.1917","fig|1196095.100.peg.1650","fig|1196095.104.peg.2292","fig|1196095.110.peg.1808","fig|1196095.130.peg.2123","fig|1196095.116.peg.1164","fig|1196095.109.peg.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000135:","fig|1196095.112.peg.191","fig|1196095.99.peg.1515","fig|1196095.109.peg.453","fig|1196095.115.peg.1821","fig|1196095.129.peg.235","fig|1196095.96.peg.217","fig|1196095.124.peg.237","fig|1196095.114.peg.1232","fig|1196095.131.peg.614","fig|1196095.116.peg.2681","fig|1196095.133.peg.3112","fig|1196095.130.peg.46","fig|1196095.108.peg.784","fig|1196095.117.peg.507","fig|1196095.97.peg.1679","fig|1196095.98.peg.1603","fig|1196095.128.peg.380","fig|1196095.107.peg.1950","fig|1196095.132.peg.1821","fig|1196095.113.peg.721","fig|1196095.108.peg.1739","fig|1196095.121.peg.2342","fig|1196095.94.peg.784","fig|1196095.106.peg.1967","fig|1196095.104.peg.1068","fig|1196095.119.peg.143","fig|1196095.113.peg.1652","fig|1196095.128.peg.1760","fig|1196095.128.peg.1670","fig|1196095.118.peg.274","fig|1196095.95.peg.230","fig|1196095.128.peg.2292","fig|1196095.125.peg.1005","fig|1196095.134.peg.519","fig|1196095.122.peg.1359","fig|1196095.120.peg.3","fig|1196095.127.peg.2294","fig|1196095.111.peg.25","fig|1196095.105.peg.1105","fig|1196095.134.peg.2056","fig|1196095.123.peg.689","fig|1196095.102.peg.2117","fig|1196095.130.peg.2007","fig|1196095.133.peg.489","fig|1196095.110.peg.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000158:","fig|1196095.106.peg.390","fig|1196095.123.peg.297","fig|1196095.122.peg.1100","fig|1196095.105.peg.2156","fig|1196095.110.peg.1006","fig|1196095.108.peg.850","fig|1196095.126.peg.723","fig|1196095.100.peg.1171","fig|1196095.103.peg.1576","fig|1196095.128.peg.1788","fig|1196095.133.peg.2736","fig|1196095.130.peg.484","fig|1196095.121.peg.1076","fig|1196095.97.peg.1063","fig|1196095.131.peg.291","fig|1196095.111.peg.1990","fig|1196095.125.peg.1648","fig|1196095.115.peg.1367","fig|1196095.134.peg.571","fig|1196095.113.peg.1366","fig|1196095.124.peg.870","fig|1196095.117.peg.781","fig|1196095.95.peg.1198","fig|1196095.116.peg.143","fig|1196095.119.peg.502","fig|1196095.99.peg.316","fig|1196095.102.peg.915","fig|1196095.112.peg.1593","fig|1196095.127.peg.326","fig|1196095.101.peg.203","fig|1196095.132.peg.1136","fig|1196095.104.peg.375","fig|1196095.96.peg.2463","fig|1196095.135.peg.1758","fig|1196095.107.peg.1641","fig|1196095.118.peg.2134","fig|1196095.98.peg.2141","fig|1196095.129.peg.1111","fig|1196095.125.peg.613","fig|1196095.109.peg.844","fig|1196095.120.peg.206","fig|1196095.125.peg.341","fig|1196095.114.peg.1536","fig|1196095.94.peg.2131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
