"","gene_1","gene_2","gene_3","gene_4","gene_5","gene_6","gene_7","gene_8","gene_9","gene_10","gene_11","gene_12","gene_13","gene_14","gene_15","gene_16","gene_17","gene_18","gene_19","gene_20","gene_21","gene_22","gene_23","gene_24","gene_25","gene_26","gene_27","gene_28","gene_29","gene_30","gene_31","gene_32","gene_33","gene_34","gene_35","gene_36","gene_37","gene_38","gene_39","gene_40","gene_41","gene_42","gene_43","gene_44","gene_45","gene_46","gene_47","gene_48","gene_49","gene_50","gene_51","gene_52","gene_53","gene_54","gene_55","gene_56","gene_57","gene_58","gene_59","gene_60","gene_61","gene_62","gene_63","gene_64","gene_65","gene_66","gene_67","gene_68","gene_69","gene_70","gene_71","gene_72","gene_73","gene_74","gene_75","gene_76","gene_77","gene_78","gene_79","gene_80","gene_81","gene_82","gene_83","gene_84","gene_85","gene_90","gene_91","gene_98","gene_110","gene_111","gene_130","gene_135","gene_169","gene_200","gene_201"
"OG0000191:","fig|1196095.107.peg.1204","fig|1196095.128.peg.2469","fig|1196095.95.peg.410","fig|1196095.129.peg.425","fig|1196095.126.peg.1340","fig|1196095.94.peg.1198","fig|1196095.127.peg.2069","fig|1196095.111.peg.311","fig|1196095.99.peg.2183","fig|1196095.113.peg.1666","fig|1196095.106.peg.24","fig|1196095.96.peg.2147","fig|1196095.104.peg.2120","fig|1196095.118.peg.2421","fig|1196095.120.peg.1470","fig|1196095.121.peg.716","fig|1196095.102.peg.1364","fig|1196095.122.peg.1805","fig|1196095.123.peg.950","fig|1196095.125.peg.2539","fig|1196095.110.peg.588","fig|1196095.109.peg.1736","fig|1196095.133.peg.2485","fig|1196095.114.peg.1316","fig|1196095.100.peg.180","fig|1196095.102.peg.2390","fig|1196095.117.peg.14","fig|1196095.130.peg.1206","fig|1196095.108.peg.1725","fig|1196095.98.peg.1287","fig|1196095.134.peg.165","fig|1196095.115.peg.1019","fig|1196095.97.peg.1487","fig|1196095.131.peg.999","fig|1196095.103.peg.784","fig|1196095.124.peg.2076","fig|1196095.105.peg.1533","fig|1196095.135.peg.510","fig|1196095.132.peg.1085","fig|1196095.119.peg.47","fig|1196095.116.peg.2113","fig|1196095.112.peg.2128","fig|1196095.101.peg.1350","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000254:","fig|1196095.111.peg.571","fig|1196095.101.peg.1655","fig|1196095.128.peg.2114","fig|1196095.104.peg.918","fig|1196095.99.peg.1548","fig|1196095.135.peg.2000","fig|1196095.110.peg.807","fig|1196095.108.peg.355","fig|1196095.112.peg.674","fig|1196095.130.peg.1368","fig|1196095.106.peg.364","fig|1196095.114.peg.529","fig|1196095.123.peg.532","fig|1196095.103.peg.646","fig|1196095.116.peg.1883","fig|1196095.98.peg.1334","fig|1196095.127.peg.464","fig|1196095.132.peg.2235","fig|1196095.120.peg.219","fig|1196095.95.peg.286","fig|1196095.129.peg.515","fig|1196095.94.peg.1759","fig|1196095.105.peg.250","fig|1196095.125.peg.1736","fig|1196095.113.peg.236","fig|1196095.109.peg.149","fig|1196095.96.peg.473","fig|1196095.124.peg.970","fig|1196095.102.peg.1176","fig|1196095.100.peg.1215","fig|1196095.126.peg.1913","fig|1196095.118.peg.327","fig|1196095.131.peg.67","fig|1196095.122.peg.946","fig|1196095.107.peg.246","fig|1196095.121.peg.176","fig|1196095.117.peg.1487","fig|1196095.116.peg.680","fig|1196095.119.peg.1596","fig|1196095.115.peg.1691","fig|1196095.133.peg.2960","fig|1196095.134.peg.703","fig|1196095.97.peg.454","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000283:","fig|1196095.111.peg.1169","fig|1196095.105.peg.1199","fig|1196095.102.peg.2274","fig|1196095.94.peg.1830","fig|1196095.101.peg.413","fig|1196095.115.peg.563","fig|1196095.134.peg.928","fig|1196095.132.peg.1321","fig|1196095.109.peg.1788","fig|1196095.95.peg.2035","fig|1196095.106.peg.833","fig|1196095.117.peg.393","fig|1196095.131.peg.512","fig|1196095.113.peg.1776","fig|1196095.130.peg.2058","fig|1196095.133.peg.2965","fig|1196095.123.peg.779","fig|1196095.135.peg.132","fig|1196095.124.peg.2225","fig|1196095.118.peg.1943","fig|1196095.129.peg.1344","fig|1196095.108.peg.1820","fig|1196095.121.peg.2582","fig|1196095.107.peg.771","fig|1196095.125.peg.1532","fig|1196095.133.peg.1408","fig|1196095.122.peg.1658","fig|1196095.120.peg.2487","fig|1196095.116.peg.1664","fig|1196095.126.peg.287","fig|1196095.110.peg.1734","fig|1196095.128.peg.1625","fig|1196095.100.peg.1700","fig|1196095.103.peg.1079","fig|1196095.112.peg.1320","fig|1196095.99.peg.380","fig|1196095.119.peg.1288","fig|1196095.96.peg.58","fig|1196095.127.peg.1842","fig|1196095.114.peg.2011","fig|1196095.98.peg.490","fig|1196095.97.peg.1994","fig|1196095.104.peg.257","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000297:","fig|1196095.114.peg.1301","fig|1196095.131.peg.853","fig|1196095.103.peg.1864","fig|1196095.113.peg.1106","fig|1196095.110.peg.2172","fig|1196095.125.peg.2363","fig|1196095.96.peg.1884","fig|1196095.134.peg.393","fig|1196095.99.peg.1517","fig|1196095.119.peg.1111","fig|1196095.106.peg.150","fig|1196095.105.peg.494","fig|1196095.126.peg.1718","fig|1196095.121.peg.1164","fig|1196095.107.peg.2017","fig|1196095.120.peg.2257","fig|1196095.98.peg.2021","fig|1196095.133.peg.1220","fig|1196095.104.peg.2041","fig|1196095.97.peg.2375","fig|1196095.127.peg.2055","fig|1196095.115.peg.1034","fig|1196095.117.peg.1214","fig|1196095.102.peg.2229","fig|1196095.135.peg.882","fig|1196095.118.peg.1363","fig|1196095.132.peg.1099","fig|1196095.129.peg.279","fig|1196095.95.peg.888","fig|1196095.101.peg.1935","fig|1196095.124.peg.572","fig|1196095.130.peg.1061","fig|1196095.128.peg.1250","fig|1196095.111.peg.642","fig|1196095.108.peg.1088","fig|1196095.109.peg.1672","fig|1196095.133.peg.680","fig|1196095.94.peg.1015","fig|1196095.116.peg.1297","fig|1196095.112.peg.1863","fig|1196095.122.peg.1790","fig|1196095.100.peg.1891","fig|1196095.123.peg.935","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000311:","fig|1196095.112.peg.1303","fig|1196095.101.peg.430","fig|1196095.100.peg.1683","fig|1196095.115.peg.544","fig|1196095.97.peg.1977","fig|1196095.117.peg.154","fig|1196095.133.peg.3341","fig|1196095.124.peg.2243","fig|1196095.95.peg.2053","fig|1196095.126.peg.306","fig|1196095.106.peg.78","fig|1196095.125.peg.1513","fig|1196095.98.peg.473","fig|1196095.121.peg.2601","fig|1196095.94.peg.1848","fig|1196095.122.peg.1639","fig|1196095.113.peg.1793","fig|1196095.108.peg.1803","fig|1196095.110.peg.1716","fig|1196095.130.peg.2077","fig|1196095.127.peg.1822","fig|1196095.132.peg.1341","fig|1196095.119.peg.1305","fig|1196095.102.peg.108","fig|1196095.123.peg.760","fig|1196095.104.peg.717","fig|1196095.120.peg.867","fig|1196095.116.peg.2187","fig|1196095.99.peg.2026","fig|1196095.114.peg.1992","fig|1196095.129.peg.1363","fig|1196095.111.peg.1151","fig|1196095.107.peg.788","fig|1196095.118.peg.1925","fig|1196095.135.peg.150","fig|1196095.128.peg.1605","fig|1196095.109.peg.1771","fig|1196095.128.peg.1606","fig|1196095.103.peg.1061","fig|1196095.105.peg.682","fig|1196095.131.peg.530","fig|1196095.134.peg.909","fig|1196095.96.peg.78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000355:","fig|1196095.134.peg.1622","fig|1196095.95.peg.1519","fig|1196095.124.peg.607","fig|1196095.112.peg.2214","fig|1196095.99.peg.1660","fig|1196095.119.peg.720","fig|1196095.105.peg.1383","fig|1196095.122.peg.1162","fig|1196095.126.peg.1975","fig|1196095.108.peg.212","fig|1196095.106.peg.1197","fig|1196095.97.peg.1654","fig|1196095.131.peg.1051","fig|1196095.96.peg.2115","fig|1196095.98.peg.723","fig|1196095.128.peg.743","fig|1196095.121.peg.2540","fig|1196095.114.peg.1050","fig|1196095.116.peg.357","fig|1196095.104.peg.845","fig|1196095.120.peg.1974","fig|1196095.110.peg.2195","fig|1196095.113.peg.1309","fig|1196095.118.peg.125","fig|1196095.125.peg.845","fig|1196095.100.peg.73","fig|1196095.101.peg.1491","fig|1196095.107.peg.2126","fig|1196095.115.peg.1429","fig|1196095.123.peg.3","fig|1196095.127.peg.996","fig|1196095.135.peg.1136","fig|1196095.132.peg.738","fig|1196095.117.peg.518","fig|1196095.102.peg.2013","fig|1196095.130.peg.546","fig|1196095.133.peg.3495","fig|1196095.129.peg.735","fig|1196095.109.peg.2425","fig|1196095.94.peg.1063","fig|1196095.111.peg.2410","fig|1196095.103.peg.672","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000401:","fig|1196095.95.peg.402","fig|1196095.108.peg.1733","fig|1196095.114.peg.1308","fig|1196095.129.peg.433","fig|1196095.126.peg.1332","fig|1196095.111.peg.303","fig|1196095.99.peg.2175","fig|1196095.121.peg.724","fig|1196095.109.peg.1744","fig|1196095.101.peg.1342","fig|1196095.106.peg.16","fig|1196095.117.peg.6","fig|1196095.96.peg.2155","fig|1196095.134.peg.157","fig|1196095.97.peg.1495","fig|1196095.119.peg.55","fig|1196095.107.peg.1212","fig|1196095.115.peg.1027","fig|1196095.135.peg.502","fig|1196095.118.peg.2429","fig|1196095.100.peg.172","fig|1196095.102.peg.2398","fig|1196095.132.peg.1093","fig|1196095.105.peg.1525","fig|1196095.133.peg.991","fig|1196095.94.peg.1190","fig|1196095.113.peg.1658","fig|1196095.98.peg.1295","fig|1196095.128.peg.2461","fig|1196095.110.peg.596","fig|1196095.125.peg.2547","fig|1196095.130.peg.1214","fig|1196095.124.peg.2084","fig|1196095.120.peg.1478","fig|1196095.103.peg.776","fig|1196095.104.peg.2112","fig|1196095.122.peg.1797","fig|1196095.127.peg.2061","fig|1196095.123.peg.942","fig|1196095.131.peg.1007","fig|1196095.116.peg.2121","fig|1196095.112.peg.2136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000571:","fig|1196095.127.peg.727","fig|1196095.132.peg.445","fig|1196095.120.peg.1495","fig|1196095.95.peg.1094","fig|1196095.130.peg.1831","fig|1196095.109.peg.416","fig|1196095.122.peg.587","fig|1196095.104.peg.2503","fig|1196095.123.peg.1265","fig|1196095.100.peg.762","fig|1196095.106.peg.1064","fig|1196095.99.peg.163","fig|1196095.133.peg.3135","fig|1196095.101.peg.191","fig|1196095.102.peg.428","fig|1196095.125.peg.204","fig|1196095.124.peg.1703","fig|1196095.121.peg.841","fig|1196095.97.peg.2100","fig|1196095.107.peg.1596","fig|1196095.108.peg.2047","fig|1196095.110.peg.797","fig|1196095.131.peg.1914","fig|1196095.118.peg.909","fig|1196095.119.peg.800","fig|1196095.94.peg.2022","fig|1196095.96.peg.2212","fig|1196095.103.peg.416","fig|1196095.126.peg.5","fig|1196095.128.peg.2652","fig|1196095.114.peg.895","fig|1196095.117.peg.2343","fig|1196095.111.peg.2001","fig|1196095.113.peg.22","fig|1196095.115.peg.734","fig|1196095.134.peg.974","fig|1196095.129.peg.1046","fig|1196095.105.peg.57","fig|1196095.112.peg.307","fig|1196095.116.peg.952","fig|1196095.135.peg.1761","fig|1196095.98.peg.2262","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000574:","fig|1196095.121.peg.838","fig|1196095.132.peg.448","fig|1196095.98.peg.2265","fig|1196095.111.peg.2004","fig|1196095.130.peg.1834","fig|1196095.112.peg.310","fig|1196095.128.peg.2655","fig|1196095.109.peg.413","fig|1196095.115.peg.737","fig|1196095.99.peg.166","fig|1196095.106.peg.1061","fig|1196095.125.peg.910","fig|1196095.123.peg.1262","fig|1196095.127.peg.730","fig|1196095.124.peg.1700","fig|1196095.118.peg.906","fig|1196095.119.peg.796","fig|1196095.94.peg.2019","fig|1196095.105.peg.324","fig|1196095.97.peg.2097","fig|1196095.104.peg.2506","fig|1196095.95.peg.1091","fig|1196095.120.peg.1498","fig|1196095.114.peg.898","fig|1196095.103.peg.419","fig|1196095.96.peg.2215","fig|1196095.126.peg.8","fig|1196095.134.peg.977","fig|1196095.102.peg.425","fig|1196095.113.peg.25","fig|1196095.110.peg.800","fig|1196095.100.peg.765","fig|1196095.117.peg.2340","fig|1196095.107.peg.1599","fig|1196095.135.peg.1750","fig|1196095.122.peg.590","fig|1196095.133.peg.2977","fig|1196095.116.peg.949","fig|1196095.131.peg.1911","fig|1196095.129.peg.1049","fig|1196095.108.peg.2044","fig|1196095.101.peg.188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000669:","fig|1196095.130.peg.880","fig|1196095.94.peg.1514","fig|1196095.124.peg.108","fig|1196095.102.peg.725","fig|1196095.135.peg.2103","fig|1196095.114.peg.79","fig|1196095.132.peg.1590","fig|1196095.117.peg.2128","fig|1196095.108.peg.107","fig|1196095.122.peg.424","fig|1196095.106.peg.1262","fig|1196095.105.peg.486","fig|1196095.98.peg.1433","fig|1196095.109.peg.1399","fig|1196095.96.peg.1503","fig|1196095.133.peg.2606","fig|1196095.128.peg.2584","fig|1196095.134.peg.740","fig|1196095.107.peg.286","fig|1196095.116.peg.844","fig|1196095.123.peg.233","fig|1196095.100.peg.1022","fig|1196095.126.peg.398","fig|1196095.131.peg.1083","fig|1196095.103.peg.1494","fig|1196095.129.peg.765","fig|1196095.99.peg.40","fig|1196095.104.peg.1799","fig|1196095.112.peg.1709","fig|1196095.120.peg.1582","fig|1196095.119.peg.1764","fig|1196095.101.peg.1768","fig|1196095.127.peg.1607","fig|1196095.95.peg.1705","fig|1196095.97.peg.1188","fig|1196095.121.peg.958","fig|1196095.115.peg.233","fig|1196095.110.peg.1139","fig|1196095.118.peg.1233","fig|1196095.111.peg.1300","fig|1196095.113.peg.109","fig|1196095.125.peg.1968","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000670:","fig|1196095.133.peg.3409","fig|1196095.130.peg.879","fig|1196095.102.peg.724","fig|1196095.114.peg.78","fig|1196095.129.peg.764","fig|1196095.108.peg.108","fig|1196095.117.peg.2129","fig|1196095.122.peg.423","fig|1196095.96.peg.1502","fig|1196095.109.peg.1400","fig|1196095.106.peg.1261","fig|1196095.112.peg.1710","fig|1196095.105.peg.487","fig|1196095.116.peg.845","fig|1196095.128.peg.2585","fig|1196095.123.peg.232","fig|1196095.100.peg.1023","fig|1196095.94.peg.1513","fig|1196095.126.peg.397","fig|1196095.103.peg.1495","fig|1196095.131.peg.1082","fig|1196095.98.peg.1434","fig|1196095.132.peg.1591","fig|1196095.99.peg.39","fig|1196095.104.peg.1798","fig|1196095.95.peg.1704","fig|1196095.134.peg.741","fig|1196095.124.peg.109","fig|1196095.120.peg.1581","fig|1196095.135.peg.2102","fig|1196095.127.peg.1606","fig|1196095.119.peg.1765","fig|1196095.97.peg.1189","fig|1196095.110.peg.1140","fig|1196095.125.peg.1969","fig|1196095.115.peg.234","fig|1196095.121.peg.957","fig|1196095.107.peg.287","fig|1196095.118.peg.1232","fig|1196095.111.peg.1301","fig|1196095.101.peg.1767","fig|1196095.113.peg.110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000700:","fig|1196095.116.peg.182","fig|1196095.120.peg.286","fig|1196095.100.peg.1105","fig|1196095.105.peg.594","fig|1196095.107.peg.440","fig|1196095.133.peg.3086","fig|1196095.98.peg.1456","fig|1196095.126.peg.2111","fig|1196095.128.peg.48","fig|1196095.97.peg.1111","fig|1196095.106.peg.567","fig|1196095.113.peg.302","fig|1196095.125.peg.383","fig|1196095.123.peg.593","fig|1196095.99.peg.1056","fig|1196095.108.peg.585","fig|1196095.109.peg.933","fig|1196095.111.peg.869","fig|1196095.135.peg.1903","fig|1196095.117.peg.1252","fig|1196095.104.peg.550","fig|1196095.130.peg.1534","fig|1196095.114.peg.501","fig|1196095.122.peg.976","fig|1196095.102.peg.1761","fig|1196095.121.peg.260","fig|1196095.96.peg.1479","fig|1196095.95.peg.1649","fig|1196095.124.peg.2691","fig|1196095.127.peg.431","fig|1196095.101.peg.979","fig|1196095.94.peg.915","fig|1196095.115.peg.1281","fig|1196095.110.peg.722","fig|1196095.119.peg.1631","fig|1196095.103.peg.1641","fig|1196095.118.peg.1706","fig|1196095.112.peg.886","fig|1196095.132.peg.2145","fig|1196095.129.peg.1630","fig|1196095.134.peg.1900","fig|1196095.131.peg.2073","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000751:","fig|1196095.117.peg.1579","fig|1196095.131.peg.381","fig|1196095.122.peg.1940","fig|1196095.114.peg.452","fig|1196095.98.peg.21","fig|1196095.113.peg.1250","fig|1196095.112.peg.258","fig|1196095.96.peg.568","fig|1196095.107.peg.1325","fig|1196095.120.peg.1725","fig|1196095.106.peg.778","fig|1196095.101.peg.1600","fig|1196095.100.peg.1298","fig|1196095.111.peg.2142","fig|1196095.133.peg.2330","fig|1196095.127.peg.82","fig|1196095.94.peg.1334","fig|1196095.129.peg.1203","fig|1196095.110.peg.2403","fig|1196095.109.peg.382","fig|1196095.125.peg.92","fig|1196095.102.peg.1945","fig|1196095.128.peg.175","fig|1196095.132.peg.1767","fig|1196095.97.peg.1711","fig|1196095.104.peg.1909","fig|1196095.116.peg.1463","fig|1196095.119.peg.2041","fig|1196095.134.peg.1056","fig|1196095.121.peg.210","fig|1196095.126.peg.557","fig|1196095.95.peg.1313","fig|1196095.123.peg.2130","fig|1196095.115.peg.2194","fig|1196095.124.peg.1392","fig|1196095.118.peg.353","fig|1196095.130.peg.1911","fig|1196095.135.peg.1180","fig|1196095.103.peg.822","fig|1196095.105.peg.543","fig|1196095.99.peg.711","fig|1196095.108.peg.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000833:","fig|1196095.108.peg.2101","fig|1196095.116.peg.419","fig|1196095.121.peg.1713","fig|1196095.107.peg.150","fig|1196095.126.peg.1245","fig|1196095.113.peg.140","fig|1196095.124.peg.1077","fig|1196095.127.peg.1722","fig|1196095.95.peg.2149","fig|1196095.103.peg.1298","fig|1196095.106.peg.466","fig|1196095.134.peg.1764","fig|1196095.128.peg.2013","fig|1196095.100.peg.1555","fig|1196095.130.peg.691","fig|1196095.120.peg.2195","fig|1196095.104.peg.1280","fig|1196095.102.peg.1005","fig|1196095.132.peg.1434","fig|1196095.123.peg.1717","fig|1196095.101.peg.632","fig|1196095.98.peg.206","fig|1196095.117.peg.2397","fig|1196095.111.peg.2581","fig|1196095.135.peg.302","fig|1196095.96.peg.1729","fig|1196095.110.peg.2631","fig|1196095.133.peg.1523","fig|1196095.97.peg.796","fig|1196095.119.peg.340","fig|1196095.114.peg.1896","fig|1196095.94.peg.1987","fig|1196095.105.peg.2439","fig|1196095.115.peg.453","fig|1196095.125.peg.1216","fig|1196095.109.peg.1309","fig|1196095.99.peg.828","fig|1196095.112.peg.1207","fig|1196095.118.peg.842","fig|1196095.122.peg.280","fig|1196095.129.peg.2110","fig|1196095.131.peg.1519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000843:","fig|1196095.99.peg.1820","fig|1196095.102.peg.1587","fig|1196095.103.peg.1317","fig|1196095.128.peg.1528","fig|1196095.110.peg.1661","fig|1196095.131.peg.1314","fig|1196095.133.peg.2584","fig|1196095.96.peg.630","fig|1196095.130.peg.2165","fig|1196095.107.peg.2139","fig|1196095.106.peg.1724","fig|1196095.101.peg.651","fig|1196095.122.peg.1459","fig|1196095.119.peg.1832","fig|1196095.116.peg.2238","fig|1196095.112.peg.1777","fig|1196095.100.peg.1574","fig|1196095.111.peg.1096","fig|1196095.114.peg.293","fig|1196095.95.peg.800","fig|1196095.134.peg.1436","fig|1196095.127.peg.910","fig|1196095.97.peg.116","fig|1196095.135.peg.276","fig|1196095.132.peg.825","fig|1196095.125.peg.1425","fig|1196095.118.peg.1867","fig|1196095.104.peg.755","fig|1196095.115.peg.1101","fig|1196095.121.peg.2689","fig|1196095.105.peg.1308","fig|1196095.113.peg.262","fig|1196095.129.peg.1439","fig|1196095.109.peg.1237","fig|1196095.123.peg.1501","fig|1196095.94.peg.1141","fig|1196095.124.peg.2298","fig|1196095.126.peg.1226","fig|1196095.108.peg.1580","fig|1196095.120.peg.1067","fig|1196095.117.peg.1069","fig|1196095.98.peg.1181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
